"000c835555db62e319854d9f8912061cdca1893e","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"000ca3fc9d877f8d4bb2ebd1d6858c69be571fd8","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"000cd1ee0098c4d510a03ddc97d11764448ebac2","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"000e009f6b1d954d827c9a550f3f24a5474ee82b","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00a2aef1e18d125960da51e167a3d22ed8416c09","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00a308681faf9c82a0e62a89b21fcdefb84b88fa","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00a340f3a884fcbdad7c0399782d9ca9d2d68ef7","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00a39c134080b6f215a81c15d46c3ac7cc7bdcf3","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00a51966da4726dc1a3fc7b8c148866a9a23581a","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00a51d5454f2ef7dbf4c53471223a27fb9c20681","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00a570272e671a8fad94ffe0927a04c1bfc4110e","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00a57bef588a7e7efd0438fba62f07356c59b036","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00a6c0823ba92e5a055d90133e8b66fa9028c2d7","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00a7132b9c9a646852ac4a606acb71e3a6acb8c6","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00a79ca59be700e845bf9e90bf08c5106b4a72bb","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00a7e6767322697aa9236e2135aecc9785c6b410","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00a9a975bde07882d77b6fc4382589791b92ef00","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00aa8e3ba59f5fe71a096a5549f80faece10aa83","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00aafe70cc9129b3215b62c161d5692164a07494","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00ac6fa0167e99167565ab9a12c1c96bf48ac414","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00ac882e1a7f4862fa9f1e863b738966625f554d","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00ac91a5794537f1f37a8962a41fea6dbea2779b","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00ae31ff5ede1de6cd39eccf36bae935c882527b","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00aee24828cbceb3857579c59c9a85f381e358a5","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00aef73f30847c2ae2326e26811065f0308157df","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00af3b469010e46f154734cfba77bb001791517f","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00afa094e59946ddc8129b36146e416c02109030","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00afa371dfbfc7832433f22da65ca96fe9997560","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00b0ebf0c27ebcc181e6c60070a9031f41b7d1d8","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00b164fcf3e920125153d4e4bb59f4ceb5ddb1f7","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00b287c19561791776e970936f96273b9ececc15","---------------------------"
"70%.txt"
"word","0"
"80%.txt"
"word","0"
"90%.txt"
"word","0"
"95%.txt"
"word","0"

"00b2c695b7e98960539f962e7e99c20616382314","---------------------------"
"70%.txt"
